Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,r_squared_surge,a_sway,b_sway,c_sway,r_squared_sway,a_heave,b_heave,c_heave,r_squared_heave,a_roll,b_roll,c_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,r_squared_yaw
5,2.5,-0.28,0.911965127,1.411569595,1.13137192,0.9652497,1.000000015,1.56E-24,-3.97E-25,0,0.9008574,1.720081209,0.885054312,0.982370812,0.299729008,7.94E-05,0.000990011,0.489409956,0.573378852,37.08205574,-9.641790782,0.704402877,0.680448799,-2.53E-08,0.000410644,0.929247108
5,2.5,-0.32,0.915898982,1.407052278,1.133686334,0.963894509,1.000000015,1.56E-24,-3.97E-25,0,0.905848355,1.750339852,0.880405544,0.980125921,0.502866605,0.000647926,0.00060991,0.504500194,0.582100174,38.16894374,-9.908303049,0.67882807,0.778883464,0.000113629,0.000309527,0.84965008
5,3,-0.133333333,0.922662531,1.414000877,1.134668897,0.962037125,1.000000015,1.56E-24,-3.97E-25,0,0.912258372,1.785509016,0.875547494,0.977253622,0.735467655,0.001531099,0.000344146,0.916025012,0.59077255,39.2211792,-10.14928574,0.652599197,1.120857911,0.000309626,0.000194959,0.720358977
5,3,-0.166666667,0.572536715,0.798717352,1.119228246,0.961139329,0.99999999,-5.58E-33,6.31E-34,0,0.591324555,1.235176263,0.83739466,0.933287808,0.474776643,0.011645625,0.002401091,0.491139707,0.406816567,80.83792303,-36.31584768,0.360242271,0.35402602,0.000115162,0.001400015,0.936349897
5,3,-0.2,0.92344136,1.40458016,1.136481713,0.962780496,1.000000015,1.56E-24,-3.97E-25,0,0.917320117,1.817431266,0.870802647,0.9739724,0.720667076,0.001080374,0.000676241,0.918186601,0.597745751,40.23146703,-10.39180724,0.627316036,1.075094139,0.000298694,0.000295682,0.95894632
5,3,-0.233333333,0.914815827,1.370049913,1.139835661,0.967863959,1.000000015,1.56E-24,-3.97E-25,0,0.922359102,1.849895865,0.865875479,0.970107376,0.75940704,0.001460497,0.000510613,0.884520232,0.604405129,41.20131061,-10.61685607,0.604622646,0.456955138,-5.67E-05,0.000400081,0.95540706
5,3,-0.266666667,0.570150386,0.785127507,1.120337381,0.975227832,,,,,0.598401374,1.297358757,0.820562663,0.905760576,0.463584645,0.019594599,-0.00150328,0.188448412,0.425153616,83.49643659,-36.058452,0.374341961,0.456620215,0.000380621,0.001326898,0.932943829
5,3,-0.3,0.57783102,0.795064146,1.120406538,0.979244769,0.99999999,-5.58E-33,6.31E-34,0,0.604014458,1.358638728,0.803418844,0.872720572,0.481534083,0.018150925,3.02E-06,0.255045285,0.439843574,93.3101225,-39.68570865,0.296816041,0.445221997,0.000307996,0.001373233,0.915964734
10,5,-0.4,1.306526635,2.09819188,1.049129549,0.951800168,1.000000005,-3.95E-26,-2.44E-25,0,1.306996591,2.693524585,0.778336981,0.969166451,1.000000005,-3.95E-26,-2.44E-25,0,0.825904083,30.17177546,-7.88196432,0.541734801,1.000000005,-3.95E-26,-2.44E-25,0
10,5,-0.6,1.297108072,1.927528878,1.078785698,0.966483952,1.000000005,-3.95E-26,-2.44E-25,0,1.364297916,3.126749339,0.704888814,0.918766075,1.000000005,-3.95E-26,-2.44E-25,0,0.930050356,39.31335136,-10.13202959,0.354061418,,,,
10,5,-0.8,1.337178357,2.013769922,1.075242155,0.957439769,1.000000005,-3.95E-26,-2.44E-25,0,1.381435533,3.268354528,0.68146173,0.895963757,0.887683884,6.64E-05,-2.11E-05,0.106094981,0.955991868,41.56791968,-10.60418757,0.325603854,1.000000005,-3.95E-26,-2.44E-25,0
10,5,-1,1.321653634,2.191735432,1.035391804,0.94567871,1.000000005,-3.95E-26,-2.44E-25,0,1.283175728,2.58035466,0.794028152,0.975865185,1.000000005,-3.95E-26,-2.44E-25,0,0.792695234,28.0809177,-7.344208023,0.597091541,1.000000005,-3.95E-26,-2.44E-25,0
10,6,-0.25,1.29654536,1.998800213,1.06586597,0.952581816,1.000000005,-3.95E-26,-2.44E-25,0,1.327015352,2.843151867,0.75236119,0.956719278,1.000000005,-3.95E-26,-2.44E-25,0,0.868631708,33.25752658,-8.648855981,0.469225274,,,,
10,6,-0.416666667,1.281797187,1.923287857,1.075024581,0.965020553,1.000000005,-3.95E-26,-2.44E-25,0,1.349708337,2.981988195,0.731136432,0.943105792,0.821484469,2.89E-05,-9.85E-06,0.045329274,0.901324217,35.60192177,-9.180561232,0.425461318,,,,
10,6,-0.583333333,1.289704189,1.912903378,1.079435048,0.966311428,1.000000005,-3.95E-26,-2.44E-25,0,1.364214592,3.099062033,0.711402119,0.926790938,0.821484469,2.89E-05,-9.85E-06,0.045329274,0.926223225,38.00953684,-9.754198624,0.378577016,,,,
10,6,-0.75,1.32283133,1.979027859,1.077624176,0.957243999,1.000000005,-3.95E-26,-2.44E-25,0,1.38221889,3.227314482,0.69137749,0.909378116,0.821484469,2.89E-05,-9.85E-06,0.045329274,0.949972922,40.04423438,-10.18922119,0.345763814,1.000000005,-3.95E-26,-2.44E-25,0
10,6,-0.916666667,1.641275771,2.859380804,1.02985245,0.950657255,1.000000005,-3.95E-26,-2.44E-25,0,1.591126738,3.189033611,0.791252872,0.977276214,1.000000005,-3.95E-26,-2.44E-25,0,0.975104812,22.21297908,-4.723680349,0.703852598,1.000000005,-3.95E-26,-2.44E-25,0
10,6,-1.083333333,1.645508775,2.818667412,1.038625279,0.949113613,1.000000005,-3.95E-26,-2.44E-25,0,1.601586059,3.260018635,0.780879434,0.97648744,1.660802883,0.000115921,-2.12E-05,0.132724726,1.003973242,23.46483643,-5.011158702,0.674686797,1.000000005,-3.95E-26,-2.44E-25,0
10,7,-0.285714286,1.29532407,1.994542929,1.066022451,0.954247071,1.000000005,-3.95E-26,-2.44E-25,0,1.326996068,2.845637041,0.751629085,0.955372055,1.130882511,0.000194234,-4.49E-05,0.275767426,0.86595231,33.94845847,-8.903472536,0.447894949,,,,
10,7,-0.428571429,1.626850028,2.705910472,1.052431241,0.953868494,1.000000005,-3.95E-26,-2.44E-25,0,1.604694203,3.306169956,0.772657662,0.975198846,1.000000005,-3.95E-26,-2.44E-25,0,1.023688209,24.62605594,-5.290155804,0.642597229,1.000000005,-3.95E-26,-2.44E-25,0
10,7,-0.571428571,1.608815657,2.607467194,1.063701878,0.959266813,1.000000005,-3.95E-26,-2.44E-25,0,1.615608484,3.385900052,0.760858018,0.972712383,1.336282017,0.000184855,-3.32E-05,0.198102611,1.043647767,25.81301691,-5.562319497,0.602845055,1.000000005,-3.95E-26,-2.44E-25,0
10,7,-0.714285714,1.595698326,2.532245731,1.072342412,0.963848065,1.000000005,-3.95E-26,-2.44E-25,0,1.62586616,3.465646641,0.748991357,0.969125532,,,,,1.059420208,26.97595182,-5.831838488,0.56165007,1.000000005,-3.95E-26,-2.44E-25,0
10,7,-0.857142857,1.588149589,2.477452335,1.079267057,0.96707978,1.000000005,-3.95E-26,-2.44E-25,0,1.631262635,3.530998644,0.738014931,0.964624833,1.000000005,-3.95E-26,-2.44E-25,0,1.073085694,28.25858187,-6.140377846,0.522037434,1.000000005,-3.95E-26,-2.44E-25,0
10,7,-1,1.638012004,2.803892637,1.038837057,0.94968532,1.000000005,-3.95E-26,-2.44E-25,0,1.587211698,3.20775701,0.785455717,0.980551334,1.000000005,-3.95E-26,-2.44E-25,0,0.994814222,23.20094316,-4.964661176,0.685241855,1.000000005,-3.95E-26,-2.44E-25,0
15,5,-0.266666667,1.625685372,2.708048733,1.051847161,0.951909669,1.000000005,-3.95E-26,-2.44E-25,0,1.596659171,3.280129301,0.774478491,0.978477757,1.000000005,-3.95E-26,-2.44E-25,0,1.019048618,24.38988206,-5.237090214,0.650767665,1.000000005,-3.95E-26,-2.44E-25,0
15,5,-0.4,1.601703902,2.586779394,1.065311631,0.958727306,1.000000005,-3.95E-26,-2.44E-25,0,1.612409105,3.377750086,0.761089797,0.974915447,1.000000005,-3.95E-26,-2.44E-25,0,1.045255489,25.6045802,-5.496953532,0.61257195,1.000000005,-3.95E-26,-2.44E-25,0
15,5,-0.533333333,1.584388146,2.494512641,1.075842305,0.96338055,1.000000005,-3.95E-26,-2.44E-25,0,1.626725731,3.472138869,0.748103108,0.970100678,1.000000005,-3.95E-26,-2.44E-25,0,1.066094971,26.70961425,-5.730295997,0.574513292,1.000000005,-3.95E-26,-2.44E-25,0
15,5,-0.666666667,1.638880739,3.073916691,0.985344016,0.95322946,0.930007747,0.007852481,-0.001935608,0.5969181,1.575696873,3.10791408,0.80320624,0.981241494,0.870666493,0.307955512,-0.076995174,0.621527811,0.945187841,21.09730487,-4.466750459,0.72751635,0.108526208,2.17E-08,0.000438839,0.194163085
15,5,-0.8,1.583341302,2.433067032,1.085446796,0.966057633,1.000000005,-3.95E-26,-2.44E-25,0,1.649161446,3.649402224,0.722161319,0.957442173,1.000000005,-3.95E-26,-2.44E-25,0,1.101204405,28.98573955,-6.218928995,0.503535825,1.000000005,-3.95E-26,-2.44E-25,0
15,5,-0.933333333,1.290520906,1.944964147,1.072711093,0.968512832,1.000000005,-3.95E-26,-2.44E-25,0,1.34854441,3.00988336,0.723778051,0.934125331,1.099361051,0.000189097,-4.59E-05,0.28778181,0.898869371,37.24224577,-9.714830773,0.386808055,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-0.355555556,1.625868495,2.712101519,1.051257788,0.950580614,1.000000005,-3.95E-26,-2.44E-25,0,1.589118416,3.257336638,0.77588058,0.979842927,1.000000005,-3.95E-26,-2.44E-25,0,1.015584231,24.27732721,-5.216167242,0.65470081,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-0.488888889,1.600609605,2.584744415,1.065451374,0.958125543,1.000000005,-3.95E-26,-2.44E-25,0,1.607976294,3.365516331,0.761712614,0.975796241,1.000000005,-3.95E-26,-2.44E-25,0,1.043007716,25.42740272,-5.452019702,0.618512854,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-0.622222222,1.585446737,2.498624826,1.075562305,0.962740007,1.000000005,-3.95E-26,-2.44E-25,0,1.626291169,3.47342902,0.747686888,0.970676701,1.000000005,-3.95E-26,-2.44E-25,0,1.069723733,26.58719718,-5.683624866,0.583355305,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-0.755555556,1.580968141,2.449469656,1.082495184,0.964358612,1.000000005,-3.95E-26,-2.44E-25,0,1.639089383,3.567104448,0.734316777,0.96476242,1.000000005,-3.95E-26,-2.44E-25,0,1.087487518,27.63579714,-5.904184593,0.548257852,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-0.088888889,1.590970856,2.452952262,1.084665965,0.96263992,1.000000005,-3.95E-26,-2.44E-25,0,1.655419869,3.672794725,0.720362379,0.957686668,1.000000005,-3.95E-26,-2.44E-25,0,1.107297318,28.66128754,-6.103527164,0.516496247,1.000000005,-3.95E-26,-2.44E-25,0
15,7.5,-1.022222222,1.605467294,2.475395392,1.084779964,0.960955613,1.000000005,-3.95E-26,-2.44E-25,0,1.670428193,3.774766503,0.706847331,0.949830943,1.000000005,-3.95E-26,-2.44E-25,0,1.125228919,29.6194384,-6.284945811,0.488991847,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-0.466666667,1.900070724,3.266269989,1.049085612,0.955187984,1.000000005,-3.95E-26,-2.44E-25,0,1.848452652,3.812045893,0.765567931,0.982424843,1.000000005,-3.95E-26,-2.44E-25,0,1.173934109,20.88547414,-3.915179262,0.711093054,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-0.6,1.884124223,3.179820725,1.05795615,0.958633429,1.000000005,-3.95E-26,-2.44E-25,0,1.858703154,3.875566299,0.757827645,0.981097336,1.000000005,-3.95E-26,-2.44E-25,0,1.191316069,21.45168838,-4.022207156,0.692319702,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-0.733333333,1.869353062,3.10085928,1.066053499,0.962081358,1.000000005,-3.95E-26,-2.44E-25,0,1.868564128,3.938489936,0.750085606,0.979443044,1.000000005,-3.95E-26,-2.44E-25,0,1.206441059,21.97618594,-4.119859294,0.672343508,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-0.866666667,1.855982161,3.02757721,1.073603471,0.965176246,1.000000005,-3.95E-26,-2.44E-25,0,1.874381746,3.988756397,0.743187021,0.977743119,1.000000005,-3.95E-26,-2.44E-25,0,1.218633997,22.51700998,-4.227780053,0.652995709,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-1,1.313131061,1.965104518,1.076404005,0.96591735,1.000000005,-3.95E-26,-2.44E-25,0,1.360841291,3.155396177,0.696279261,0.906426129,1.061405654,0.000209203,-4.70E-05,0.208459461,0.932787694,41.27164473,-10.71862972,0.322150682,1.000000005,-3.95E-26,-2.44E-25,0
15,10,-1.133333333,1.844599224,2.965126486,1.080000077,0.967280995,1.000000005,-3.95E-26,-2.44E-25,0,1.88378061,4.052229172,0.735301011,0.975433392,1.000000005,-3.95E-26,-2.44E-25,0,1.230723927,23.00646866,-4.318705524,0.632597628,1.000000005,-3.95E-26,-2.44E-25,0
20,10,-0.55,1.838989539,2.926500247,1.084301492,0.969286553,1.000000005,-3.95E-26,-2.44E-25,0,1.893328383,4.117700601,0.727191558,0.972798726,1.000000005,-3.95E-26,-2.44E-25,0,1.245087759,23.56100462,-4.420740026,0.612936398,1.000000005,-3.95E-26,-2.44E-25,0
20,10,-0.65,1.875945485,3.139337267,1.061995268,0.959820053,1.000000005,-3.95E-26,-2.44E-25,0,1.859395923,3.895991027,0.754307467,0.981174169,1.000000005,-3.95E-26,-2.44E-25,0,1.197892295,21.67549291,-4.064215891,0.685304961,1.000000005,-3.95E-26,-2.44E-25,0
20,10,-0.75,1.863695176,3.075057477,1.068551172,0.962425663,1.000000005,-3.95E-26,-2.44E-25,0,1.868674112,3.951357226,0.747787134,0.979595889,1.000000005,-3.95E-26,-2.44E-25,0,1.209370819,22.05793094,-4.132788758,0.66995323,1.000000005,-3.95E-26,-2.44E-25,0
20,10,-0.85,1.856092144,3.03028932,1.072788701,0.964591074,1.00000001,1.72E-16,-1.74E-17,0,1.877226999,4.004400478,0.741147194,0.977705214,1.00000001,1.72E-16,-1.74E-17,0,1.2233927,22.51498593,-4.219924678,0.65398344,1.00000001,1.72E-16,-1.74E-17,0
20,10,-0.95,1.844625461,2.968109447,1.079630621,0.966737707,1.000000005,-3.95E-26,-2.44E-25,0,1.881730107,4.04581127,0.735691606,0.97599542,1.000000005,-3.95E-26,-2.44E-25,0,1.23261545,22.93364169,-4.297369704,0.639079642,1.000000005,-3.95E-26,-2.44E-25,0
20,10,-1.05,1.840323155,2.936466978,1.083266928,0.968189789,1.000000005,-3.95E-26,-2.44E-25,0,1.888955671,4.094458398,0.72980392,0.973890776,1.000000005,-3.95E-26,-2.44E-25,0,1.242140441,23.29175625,-4.360220226,0.623468958,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-0.68,1.844625461,2.968109447,1.079630621,0.966737707,1.000000005,-3.95E-26,-2.44E-25,0,1.881730107,4.04581127,0.735691606,0.97599542,1.000000005,-3.95E-26,-2.44E-25,0,1.23261545,22.93364169,-4.297369704,0.639079642,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-0.76,1.854227757,3.022021809,1.074087737,0.964498393,1.000000005,-3.95E-26,-2.44E-25,0,1.876804348,4.007712908,0.740698611,0.977975591,1.000000005,-3.95E-26,-2.44E-25,0,1.224162442,22.48684338,-4.20572565,0.656176365,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-0.84,1.845984127,2.97410876,1.079246956,0.966079768,1.000000005,-3.95E-26,-2.44E-25,0,1.879669671,4.039433282,0.736129363,0.976418643,1.000000005,-3.95E-26,-2.44E-25,0,1.231622539,22.83831423,-4.275364604,0.643259249,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-0.92,1.354914467,2.058231281,1.07186363,0.95923461,1.000000005,-3.95E-26,-2.44E-25,0,1.375000719,3.311741063,0.668050065,0.874968855,1.145679329,0.000192829,-1.14E-05,0.178343141,0.963193984,43.36256599,-11.08102803,0.310294418,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-1,1.842596352,2.947915188,1.082262476,0.967166188,1.000000005,-3.95E-26,-2.44E-25,0,1.888445223,4.091316546,0.730133943,0.974563149,1.000000005,-3.95E-26,-2.44E-25,0,1.241192153,23.15770428,-4.330212377,0.631121179,1.000000005,-3.95E-26,-2.44E-25,0
20,12.5,-0.92,1.840824914,2.926943442,1.084980643,0.967715888,1.000000005,-3.95E-26,-2.44E-25,0,1.896081904,4.138391654,0.724658986,0.972639701,1.000000005,-3.95E-26,-2.44E-25,0,1.250611524,23.47321154,-4.383622494,0.618951294,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-0.833333333,1.841725845,2.916087529,1.086746267,0.967872902,1.000000005,-3.95E-26,-2.44E-25,0,1.904299597,4.188315548,0.718925518,0.970587997,1.000000005,-3.95E-26,-2.44E-25,0,1.260207698,23.79798203,-4.438663853,0.607100152,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-0.9,1.844082206,2.910094427,1.088302636,0.967537509,1.000000005,-3.95E-26,-2.44E-25,0,1.913453862,4.243273515,0.712641761,0.968248059,1.000000005,-3.95E-26,-2.44E-25,0,1.269085226,24.10651221,-4.490191458,0.595264422,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-0.966666667,2.14864138,3.732599265,1.052721255,0.957767756,1.000000005,-3.95E-26,-2.44E-25,0,2.097119893,4.449386852,0.738292724,0.98238712,1.000000005,-3.95E-26,-2.44E-25,0,1.343210773,19.46630145,-3.29737704,0.715679268,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-1.033333333,2.150682931,3.719106786,1.055313892,0.957224607,1.000000005,-3.95E-26,-2.44E-25,0,2.097946007,4.468420246,0.735408148,0.981824091,1.000000005,-3.95E-26,-2.44E-25,0,1.348680349,19.69952101,-3.34198832,0.706327445,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-1.1,2.145392477,3.684430089,1.058755359,0.958242468,1.000000005,-3.95E-26,-2.44E-25,0,2.103762767,4.507552189,0.730948604,0.980985395,1.000000005,-3.95E-26,-2.44E-25,0,1.357153828,19.94719956,-3.384276527,0.696144297,1.000000005,-3.95E-26,-2.44E-25,0
20,15,-1.166666667,2.135407852,3.633851417,1.063276728,0.96051238,1.000000005,-3.95E-26,-2.44E-25,0,2.10928583,4.545387806,0.726577489,0.980048715,1.000000005,-3.95E-26,-2.44E-25,0,1.365395126,20.1944882,-3.426424374,0.685891256,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-0.833333333,2.124465692,3.581061436,1.06787458,0.962742546,1.000000005,-3.95E-26,-2.44E-25,0,2.112648759,4.573276934,0.723249329,0.978581306,1.000000005,-3.95E-26,-2.44E-25,0,1.373701297,20.4458789,-3.469056614,0.675502695,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-0.9,2.104554562,3.486240078,1.075957513,0.967036501,1.000000005,-3.95E-26,-2.44E-25,0,2.125848613,4.661269188,0.713268317,0.976692195,1.000000005,-3.95E-26,-2.44E-25,0,1.389400009,20.9402743,-3.55247849,0.65481802,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-0.966666667,1.331244628,2.243428655,1.028209368,0.943126747,1.000000005,-3.95E-26,-2.44E-25,0,1.279384486,2.550143605,0.799697,0.976838776,1.000000005,-3.95E-26,-2.44E-25,0,0.78053254,27.34410869,-7.147703845,0.616142709,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-1.033333333,2.148032141,3.710208212,1.055929452,0.956801579,1.000000005,-3.95E-26,-2.44E-25,0,2.094570652,4.459838745,0.735661176,0.982412863,1.000000005,-3.95E-26,-2.44E-25,0,1.347679295,19.67466762,-3.33748981,0.707201372,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-1.1,2.144858772,3.685308054,1.058542992,0.957729864,1.000000005,-3.95E-26,-2.44E-25,0,2.100158312,4.495614879,0.731674244,0.981617331,1.000000005,-3.95E-26,-2.44E-25,0,1.355709562,19.8932374,-3.374210168,0.698937534,1.000000005,-3.95E-26,-2.44E-25,0
25,12,-1.233333333,2.125635508,3.591368724,1.066791638,0.96176154,1.000000005,-3.95E-26,-2.44E-25,0,2.111187045,4.566738604,0.723734976,0.979849977,1.000000005,-3.95E-26,-2.44E-25,0,1.370846292,20.3173299,-3.444638693,0.681858005,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-0.885714286,2.116049959,3.545958787,1.070722475,0.963777171,1.000000005,-3.95E-26,-2.44E-25,0,2.115946861,4.598895841,0.720092398,0.978851853,1.000000005,-3.95E-26,-2.44E-25,0,1.378138046,20.52548648,-3.478850029,0.673324901,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-0.942857143,2.107011692,3.503403639,1.074275264,0.965722006,1.000000005,-3.95E-26,-2.44E-25,0,2.120537791,4.631144306,0.716405222,0.97783509,1.000000005,-3.95E-26,-2.44E-25,0,1.385242288,20.73182981,-3.512697442,0.664793932,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-1.057142857,2.098416254,3.462954425,1.077750274,0.967574348,1.000000005,-3.95E-26,-2.44E-25,0,2.126842937,4.671277998,0.711997131,0.976684219,1.000000005,-3.95E-26,-2.44E-25,0,1.392178353,20.93667541,-3.546214944,0.656479851,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-1.114285714,2.13666495,3.646434182,1.061947138,0.958941349,1.000000005,-3.95E-26,-2.44E-25,0,2.102439962,4.518719047,0.728627861,0.981249335,1.000000005,-3.95E-26,-2.44E-25,0,1.36150459,20.03667208,-3.396786225,0.693753686,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-1.171428571,2.127823629,3.604072927,1.065632313,0.960850059,1.000000005,-3.95E-26,-2.44E-25,0,2.1074023,4.550199804,0.72518014,0.980438364,1.000000005,-3.95E-26,-2.44E-25,0,1.368274343,20.21836124,-3.426415664,0.686532853,1.000000005,-3.95E-26,-2.44E-25,0
25,14,-1.228571429,2.118563104,3.560329952,1.069407971,0.962673929,1.000000005,-3.95E-26,-2.44E-25,0,2.113037531,4.584881707,0.721391231,0.97954877,1.000000005,-3.95E-26,-2.44E-25,0,1.374910886,20.39744678,-3.455340116,0.679230949,1.000000005,-3.95E-26,-2.44E-25,0
25,16,-0.975,2.110594401,3.522868075,1.072508315,0.964512219,1.000000005,-3.95E-26,-2.44E-25,0,2.117751252,4.615297382,0.718029439,0.978603703,1.000000005,-3.95E-26,-2.44E-25,0,1.381540791,20.57657673,-3.484023146,0.672019751,1.000000005,-3.95E-26,-2.44E-25,0
25,16,-1.025,1.304120302,2.080528107,1.051915907,0.951698207,1.000000005,-3.95E-26,-2.44E-25,0,1.308975843,2.711864226,0.774845715,0.968407227,1.000000005,-3.95E-26,-2.44E-25,0,0.832634142,30.49331688,-7.949669531,0.535005992,,,,
25,16,-1.075,2.102567746,3.484861305,1.075776214,0.966240521,1.000000005,-3.95E-26,-2.44E-25,0,2.122414151,4.646017344,0.714647595,0.977672373,1.000000005,-3.95E-26,-2.44E-25,0,1.388069754,20.75493173,-3.512559089,0.664873064,1.000000005,-3.95E-26,-2.44E-25,0
25,16,-1.125,2.095249323,3.450524139,1.078737866,0.967890959,1.000000005,-3.95E-26,-2.44E-25,0,2.127748728,4.679749083,0.71095503,0.976639206,1.000000005,-3.95E-26,-2.44E-25,0,1.394404934,20.93042817,-3.540550181,0.657918586,1.000000005,-3.95E-26,-2.44E-25,0
25,16,-1.175,1.295196295,1.994546209,1.066182211,0.953392612,1.000000005,-3.95E-26,-2.44E-25,0,1.327369531,2.845608957,0.751887636,0.956094811,5.031019192,-1.17E-15,7.81E-17,-0.052631579,0.867860613,33.54233186,-8.751139697,0.460088667,1.000000005,-3.95E-26,-2.44E-25,0
25,16,-1.225,1.282080058,1.921333571,1.075145836,0.966669554,1.000000005,-3.95E-26,-2.44E-25,0,1.350371014,2.997721798,0.727655952,0.939405271,0.827715177,5.78E-05,-1.92E-05,0.091958807,0.903434282,36.37136694,-9.414268367,0.40900944,,,,
